"MODEL(모델명)","SERIAL(시리얼)","PM25(초미세먼지)","PM10(미세먼지)","TEMP(기온)","HUMI(상대습도)","WIND_DIRE(풍향)","WIND_SPEED(풍속)","GUST_DIRE(돌풍 풍향)","GUST_SPEED(돌풍 풍속)","INTE_ILLU(조도)","ULTRA_RAYS(자외선)","NOISE(소음)","VIBR_X(진동x)","VIBR_Y(진동y)","VIBR_Z(진동z)","VIBR_X_MAX(진동x 최대)","VIBR_Y_MAX(진동y 최대)","VIBR_Z_MAX(진동z 최대)","EFFE_TEMP(흑구 온도)","PM25_STD(초미세먼지 보정)","PM10_STD(미세먼지 보정)","REG_DATE(측정시간)","CARBON_MONO(일산화탄소)","NITROGEN_DIO(이산화질소)","SULFUR_DIO(이산화황)","AMMONIA(암모니아)","HYDROGEN_SULF(황화수소)","OZONE(오존)","DB_DATE(등록일시)"
"SDOT001","V02Q1940644",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:52"
"SDOT001","V02Q1940764",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:53"
"SDOT001","V02Q1940224",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:53"
"SDOT001","V02Q1940336",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:53"
"SDOT001","V02Q1940580",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,99.9,999,999,"202103010000",,,,,,,"2021-03-01 00:00:53"
"SDOT001","V02Q1940072",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:53"
"SDOT001","V02Q1940274",999,999,,,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940460",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940094",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","OC3CL200164",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",9.999,9.999,9.999,,,,"2021-03-01 00:00:54"
"SDOT001","OC3CL200066",999,999,99.9,99,,,,,99999,9.9,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","OC3CL200134",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940276",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940148",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940826",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","OC3CL200104",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940166",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940526",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940046",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940946",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:54"
"SDOT001","V02Q1940642",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:55"
"SDOT001","V02Q1940696",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:55"
"SDOT001","V02Q1940194",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:55"
"SDOT001","V02Q1940942",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:55"
"SDOT001","V02Q1940582",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:55"
"SDOT001","OC3CL200046",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:55"
"SDOT001","V02Q1940168",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","OC3CL200106",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940766",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940756",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940822",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940758",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940884",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940272",999,999,99.9,99,,,,,99999,9.9,,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940944",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940762",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:56"
"SDOT001","V02Q1940348",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","V02Q1940044",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","V02Q1940824",999,999,,,999.9,9.9,999,99.9,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","V02Q1940222",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","V02Q1940520",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","V02Q1940286",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","OC3CL200168",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",9.999,9.999,9.999,,,,"2021-03-01 00:00:57"
"SDOT001","OC3CL200220",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","OC3CL200048",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","OC3CL200108",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","V02Q1940706",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","V02Q1940254",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:57"
"SDOT001","V02Q1940950",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:58"
"SDOT001","V02Q1940828",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,99.9,999,999,"202103010000",,,,,,,"2021-03-01 00:00:58"
"SDOT001","V02Q1940518",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:58"
"SDOT001","V02Q1940638",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:58"
"SDOT001","V02Q1940888",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:58"
"SDOT001","V02Q1940284",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940344",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940346",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940830",999,999,99.9,99,999.9,9.9,999,99.9,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","OC3CL200052",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940410",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940158",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940170",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940770",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940878",999,999,99.9,99,999.9,9.9,999,99.9,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940290",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940340",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","OC3CL200050",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:59"
"SDOT001","V02Q1940702",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:00"
"SDOT001","V02Q1940876",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:00"
"SDOT001","OC3CL200102",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:00"
"SDOT001","V02Q1940772",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:00"
"SDOT001","V02Q1940468",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:00"
"SDOT001","OC3CL200232",999,999,99.9,99,999.9,9.9,999,99.9,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",9.999,9.999,9.999,9.999,9.999,9.999,"2021-03-01 00:01:00"
"SDOT001","V02Q1940162",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:00"
"SDOT001","OC3CL200110",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:00"
"SDOT001","V02Q1940052",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:00"
"SDOT001","V02Q1940050",999,999,99.9,99,,,,,99999,9.9,,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:01"
"SDOT001","V02Q1940886",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:01"
"SDOT001","OC3CL200112",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:01"
"SDOT001","V02Q1940466",,,,,,,,,99999,9.9,,,,,,,,,,,"202103010000",,,,,,,"2021-03-01 00:01:01"
"SDOT001","V02Q1940652",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:01"
"SDOT001","V02Q1940646",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:01"
"SDOT001","V02Q1940464",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:01"
"SDOT001","OC3CL200228",999,999,99.9,99,,,,,,,,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:01"
"SDOT001","V02Q1940112",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,99.9,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940592",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940650",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940590",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940232",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940952",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940172",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940402",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940710",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940218",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","V02Q1940412",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","OC3CL200086",999,999,99.9,99,,,,,99999,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:02"
"SDOT001","OC3CL200054",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:03"
"SDOT001","V02Q1940768",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:03"
"SDOT001","V02Q1940954",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:03"
"SDOT001","V02Q1940110",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:03"
"SDOT001","V02Q1940174",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:03"
"SDOT001","OC3CL200174",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:03"
"SDOT001","V02Q1940654",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:03"
"SDOT001","OC3CL200114",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:01:03"
"SDOT001","V02Q1940414",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","V02Q1940776",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","V02Q1940116",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","V02Q1940832",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","V02Q1940774",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","V02Q1940586",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","V02Q1940236",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","OC3CL200056",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","V02Q1940356",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:04"
"SDOT001","OC3CL200116",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940588",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940294",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940114",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940596",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940226",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940288",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940704",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940408",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:05"
"SDOT001","V02Q1940106",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:06"
"SDOT001","OC3CL200176",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:06"
"SDOT001","V02Q1940108",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:06"
"SDOT001","V02Q1940406",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:06"
"SDOT001","V02Q1940338",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:06"
"SDOT001","V02Q1940948",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:06"
"SDOT001","OC3CL200058",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:06"
"SDOT001","OC3CL200178",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:07"
"SDOT001","V02Q1940104",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:07"
"SDOT001","V02Q1940658",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:07"
"SDOT001","OC3CL200118",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:07"
"SDOT001","OC3CL200170",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:07"
"SDOT001","V02Q1940536",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:08"
"SDOT001","V02Q1940538",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:08"
"SDOT001","V02Q1940358",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:08"
"SDOT001","V02Q1940718",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:08"
"SDOT001","V02Q1940584",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:08"
"SDOT001","V02Q1940234",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:08"
"SDOT001","V02Q1940164",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:08"
"SDOT001","V02Q1940350",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:08"
"SDOT001","V02Q1940476",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:09"
"SDOT001","V02Q1940648",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:09"
"SDOT001","V02Q1940238",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:09"
"SDOT001","OC3CL200172",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:09"
"SDOT001","V02Q1940594",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:09"
"SDOT001","OC3CL200162",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",9.999,9.999,9.999,,,,"2021-03-01 00:01:10"
"SDOT001","V02Q1940834",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:10"
"SDOT001","V02Q1940118",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010001",,,,,,,"2021-03-01 00:01:10"
